country,mined_raw_mat,unit,2018,2019,2020,2021,2022
"Russia, Asia",Nickel,(t),210100.0,205700.0,210900.0,175800.0,191400.0
"Russia, Asia",Tungsten,(t),2234.0,2433.0,2274.0,2143.0,2000.0
"Russia, Asia",Aluminium,(t),3632000.0,3752900.0,3788900.0,3797800.0,3880000.0
"Russia, Asia",Antimony,(t),30828.0,21671.0,17532.0,9750.0,4391.0
"Russia, Asia",Arsenic,(t),500.0,102.0,500.0,800.0,500.0
"Russia, Asia",Bismuth,(t),15.0,46.0,45.0,45.0,0.0
"Russia, Asia",Cadmium,(t),1201.0,1000.0,1000.0,1000.0,1000.0
"Russia, Asia",Copper,(t),696400.0,649920.0,739280.0,798000.0,806000.0
"Russia, Asia",Germanium,(t),6.0,5.0,5.0,5.0,5.0
"Russia, Asia",Indium,(t),4.0,6.0,10.0,10.0,10.0
"Russia, Asia",Lead,(t),206100.0,207900.0,200700.0,212300.0,220000.0
"Russia, Asia",Lithium,(t),13.0,15.0,16.0,16.0,16.0
"Russia, Asia",Mercury,(t),50.0,50.0,30.0,30.0,10.0
"Russia, Asia",Selenium,(t),185.0,193.0,195.0,230.0,200.0
"Russia, Asia",Tellurium,(t),35.0,38.0,55.0,60.0,40.0
"Russia, Asia",Tin,(t),1531.0,2471.0,2559.0,3317.0,3507.0
"Russia, Asia",Zinc,(t),250560.0,242350.0,221600.0,201500.0,217000.0
"Russia, Asia",Gold,(kg),274450.0,300750.0,301660.0,306830.0,313000.0
"Russia, Asia",Palladium,(kg),92570.0,92910.0,81990.0,83640.0,80870.0
"Russia, Asia",Platinum,(kg),21370.0,22430.0,21740.0,19840.0,18660.0
"Russia, Asia",Rhodium,(kg),2146.0,2115.0,1800.0,1650.0,1805.0
"Russia, Asia",Silver,(kg),1331600.0,1480000.0,1374800.0,1427000.0,1380000.0
"Russia, Asia",Asbestos,(t),314217.0,315300.0,287371.0,321000.0,240000.0
"Russia, Asia",Baryte,(t),265300.0,163000.0,265000.0,252000.0,260000.0
"Russia, Asia",Bentonite,(t),499800.0,492900.0,500000.0,470000.0,500000.0
"Russia, Asia",Boron,(t),88000.0,81800.0,85500.0,89600.0,88800.0
"Russia, Asia",Diam. (Gem),(ct),17624988.0,19525587.0,16339353.0,17278180.0,19560000.0
"Russia, Asia",Diam. (Ind),(ct),15488177.0,14729829.0,10892902.0,11518790.0,13040000.0
"Russia, Asia",Feldspar,(t),275700.0,281300.0,290000.0,290000.0,300000.0
"Russia, Asia",Fluorspar,(t),6000.0,4000.0,32000.0,76000.0,76000.0
"Russia, Asia",Graphite,(t),11900.0,17500.0,12900.0,17300.0,18800.0
"Russia, Asia",Talc,(t),12500.0,38000.0,42000.0,40000.0,57000.0
"Russia, Asia",Steam Coal,(t),271200000.0,266700000.0,240900000.0,262226600.0,242600000.0
"Russia, Asia",Coking Coal,(t),89800000.0,93900000.0,88600000.0,100800000.0,105000000.0
"Russia, Asia",Lignite,(t),70470000.0,72720000.0,65340000.0,66258000.0,80460000.0
"Russia, Asia",Nat. Gas,(Mio m3),675920.0,683010.0,638800.0,691200.0,640100.0
"Russia, Asia",Petroleum,(t),389083730.0,448205350.0,410208800.0,419240000.0,449400000.0
"Russia, Asia",Uranium,(t),3424.0,3433.0,3356.0,3107.0,2957.0
"Russia, Europe",Iron,(t),46860200.0,47322700.0,46414100.0,42156800.0,40398500.0
"Russia, Europe",Chromium,(t),177500.0,175000.0,187000.0,167360.0,203200.0
"Russia, Europe",Cobalt,(t),850.0,950.0,1000.0,1000.0,1100.0
"Russia, Europe",Manganese,(t),8600.0,5900.0,28200.0,10700.0,16500.0
"Russia, Europe",Nickel,(t),28700.0,28100.0,26100.0,26300.0,28600.0
"Russia, Europe",Niobium,(t),669.0,659.0,617.0,648.0,549.0
"Russia, Europe",Tantalum,(t),44.0,32.0,60.0,39.0,24.0
"Russia, Europe",Titanium,(t),3000.0,3600.0,3300.0,2900.0,3200.0
"Russia, Europe",Vanadium,(t),17052.0,18380.0,19533.0,20058.0,21000.0
"Russia, Europe",Aluminium,(t),142000.0,141500.0,139900.0,133200.0,134000.0
"Russia, Europe",Bauxite,(t),7057000.0,6641000.0,6647000.0,6565000.0,6712000.0
"Russia, Europe",Copper,(t),174100.0,162480.0,184820.0,140800.0,142000.0
"Russia, Europe",Gallium,(t),6.0,8.0,5.0,5.0,5.0
"Russia, Europe",Lithium,(t),24.0,28.0,29.0,29.0,29.0
"Russia, Europe",Rare Earths,(t),2596.0,2620.0,2663.0,2276.0,2038.0
"Russia, Europe",Rhenium,(kg),1000.0,1000.0,2000.0,2000.0,2000.0
"Russia, Europe",Zinc,(t),37440.0,33050.0,39100.0,86400.0,93000.0
"Russia, Europe",Gold,(kg),5400.0,4300.0,6900.0,7000.0,7000.0
"Russia, Europe",Silver,(kg),68500.0,53000.0,82200.0,81000.0,90000.0
"Russia, Europe",Asbestos,(t),438700.0,474300.0,420440.0,429000.0,389000.0
"Russia, Europe",Bentonite,(t),214200.0,227100.0,220000.0,30000.0,35000.0
"Russia, Europe",Diam. (Gem),(ct),5348145.0,6279004.0,2372578.0,6192000.0,5594350.0
"Russia, Europe",Diam. (Ind),(ct),4699749.0,4736792.0,1581718.0,4128000.0,3729560.0
"Russia, Europe",Diatomite,(t),50600.0,51000.0,51000.0,176800.0,180000.0
"Russia, Europe",Feldspar,(t),5600.0,0.0,0.0,0.0,0.0
"Russia, Europe",Gypsum,(t),5453400.0,4179300.0,4060000.0,4629000.0,4630000.0
"Russia, Europe",Kaolin,(t),1485900.0,1530800.0,2478000.0,2193800.0,3000000.0
"Russia, Europe",Magnesite,(t),1571400.0,1013800.0,1281400.0,1108700.0,1327100.0
"Russia, Europe",Perlite,(t),45000.0,45000.0,45000.0,45000.0,45000.0
"Russia, Europe",Phosphates,(t),5304000.0,5382000.0,5382000.0,5517800.0,5597100.0
"Russia, Europe",Potash,(t),7055000.0,7368000.0,8194200.0,8890000.0,6900000.0
"Russia, Europe",Salt,(t),6710000.0,8175000.0,6026000.0,8242000.0,8186000.0
"Russia, Europe",Sulfur,(t),7170000.0,7175000.0,6850000.0,4690900.0,5989439.0
"Russia, Europe",Talc,(t),0.0,10000.0,62000.0,10000.0,43000.0
"Russia, Europe",Vermiculite,(t),25904.0,29237.0,28442.0,39804.0,35619.0
"Russia, Europe",Zircon,(t),7400.0,6300.0,6000.0,6650.0,7850.0
"Russia, Europe",Lignite,(t),7830000.0,8080000.0,7260000.0,7362000.0,8940000.0
"Russia, Europe",Nat. Gas,(Mio m3),35580.0,35950.0,33600.0,36400.0,26700.0
"Russia, Europe",Petroleum,(t),166750170.0,112051340.0,102552200.0,104810000.0,85600000.0
Rwanda,Niobium,(t),245.0,205.0,160.0,160.0,195.0
Rwanda,Tantalum,(t),380.0,315.0,240.0,245.0,300.0
Rwanda,Tungsten,(t),1155.0,1120.0,990.0,1545.0,1610.0
Rwanda,Beryllium,(t),30.0,20.0,20.0,20.0,20.0
Rwanda,Tin,(t),3405.0,2780.0,2030.0,2260.0,3115.0
Rwanda,Gold,(kg),2163.0,2000.0,2000.0,2000.0,2000.0
Saudi Arabia,Iron,(t),280100.0,294100.0,275000.0,335200.0,351700.0
Saudi Arabia,Aluminium,(t),775500.0,775561.0,796004.0,805056.0,776413.0
Saudi Arabia,Bauxite,(t),4906000.0,5127000.0,5227927.0,5649000.0,5930000.0
Saudi Arabia,Copper,(t),59200.0,66610.0,75370.0,75180.0,74690.0
Saudi Arabia,Zinc,(t),27100.0,27270.0,26790.0,22710.0,24660.0
Saudi Arabia,Gold,(kg),13397.0,12418.0,13222.0,11153.0,12268.0
Saudi Arabia,Silver,(kg),6480.0,7123.0,7479.0,8604.0,9464.0
Saudi Arabia,Feldspar,(t),175594.0,216000.0,523000.0,621000.0,652000.0
Saudi Arabia,Gypsum,(t),3352832.0,3472000.0,3803000.0,3640000.0,3822000.0
Saudi Arabia,Kaolin,(t),207461.0,227000.0,213000.0,266000.0,279000.0
Saudi Arabia,Magnesite,(t),155000.0,200000.0,250000.0,250000.0,176049.0
Saudi Arabia,Phosphates,(t),1827000.0,2275000.0,2600000.0,2730000.0,2950000.0
Saudi Arabia,Salt,(t),2646000.0,2778000.0,2220000.0,2231000.0,2342000.0
Saudi Arabia,Sulfur,(t),6600000.0,6600000.0,6600000.0,6600000.0,7000000.0
Saudi Arabia,Talc,(t),46000.0,48000.0,61000.0,167000.0,175000.0
Saudi Arabia,Nat. Gas,(Mio m3),118000.0,117000.0,119000.0,120485.0,122895.0
Saudi Arabia,Petroleum,(t),576817650.0,556564010.0,519613000.0,515878200.0,574692000.0
Senegal,Manganese,(t),3330.0,1880.0,6580.0,4040.0,13370.0
Senegal,Titanium,(t),287940.0,281030.0,291740.0,310310.0,284998.0
Senegal,Gold,(kg),12508.0,14550.0,12408.0,14678.0,15220.0
Senegal,Silver,(kg),940.0,898.0,1090.0,1310.0,1325.0
Senegal,Phosphates,(t),775410.0,855850.0,684300.0,792800.0,859970.0
Senegal,Salt,(t),245700.0,286100.0,290873.0,306347.0,272041.0
Senegal,Zircon,(t),93569.0,80747.0,83257.0,90760.0,84062.0
Senegal,Nat. Gas,(Mio m3),11.0,15.0,14.0,6.0,4.0
Senegal,Petroleum,(t),20300.0,28500.0,25280.0,0.0,0.0
Serbia,Copper,(t),44096.0,43550.0,52207.0,121150.0,203998.0
Serbia,Lead,(t),9110.0,9970.0,8420.0,6330.0,6660.0
Serbia,Selenium,(t),28.0,20.0,10.0,4.0,10.0
Serbia,Zinc,(t),8230.0,7510.0,11480.0,11310.0,9960.0
Serbia,Gold,(kg),839.0,1452.0,1550.0,4794.0,7290.0
Serbia,Palladium,(kg),55.0,100.0,100.0,140.0,110.0
Serbia,Platinum,(kg),6.0,10.0,22.0,30.0,10.0
Serbia,Silver,(kg),8970.0,14502.0,15900.0,11600.0,10900.0
Serbia,Kaolin,(t),279000.0,254000.0,234000.0,249000.0,301000.0
Serbia,Salt,(t),7811.0,13464.0,6703.0,6469.0,5969.0
Serbia,Lignite,(t),37648957.0,38880520.0,39673059.0,36417513.0,35129690.0
Serbia,Nat. Gas,(Mio m3),450.0,439.0,409.0,362.0,328.0
Serbia,Petroleum,(t),910712.0,881000.0,859226.0,835319.0,823280.0
Sierra Leone,Iron,(t),561800.0,418950.0,0.0,950300.0,1230000.0
Sierra Leone,Tantalum,(t),31.0,16.0,29.0,36.0,25.0
Sierra Leone,Titanium,(t),145400.0,165180.0,135930.0,149380.0,161250.0
Sierra Leone,Bauxite,(t),1938461.0,1883863.0,1342139.0,1396678.0,910344.0
Sierra Leone,Gold,(kg),464.0,75.0,25.0,149.0,150.0
Sierra Leone,Diam. (Gem),(ct),402530.0,433054.0,603360.0,541400.0,447800.0
Sierra Leone,Diam. (Ind),(ct),339070.0,391403.0,83040.0,297700.0,241200.0
Sierra Leone,Zircon,(t),11400.0,8500.0,4564.0,4100.0,7200.0
Slovakia,Aluminium,(t),173721.0,174794.0,151875.0,163995.0,71933.0
Slovakia,Copper,(t),21.0,17.0,20.0,76.0,30.0
Slovakia,Lead,(t),114.0,111.0,102.0,101.0,126.0
Slovakia,Zinc,(t),151.0,119.0,96.0,25.0,65.0
Slovakia,Gold,(kg),515.0,346.0,336.0,392.0,399.0
Slovakia,Silver,(kg),345.0,295.0,269.0,328.0,354.0
Slovakia,Baryte,(t),11100.0,0.0,0.0,0.0,0.0
Slovakia,Bentonite,(t),269990.0,260120.0,261640.0,274350.0,302135.0
Slovakia,Feldspar,(t),16800.0,19100.0,29100.0,10000.0,22900.0
Slovakia,Gypsum,(t),55190.0,58250.0,72300.0,66600.0,54300.0
Slovakia,Kaolin,(t),34400.0,24970.0,30960.0,38780.0,24610.0
Slovakia,Magnesite,(t),1053900.0,1015800.0,787476.0,781600.0,592900.0
Slovakia,Perlite,(t),35600.0,32450.000000000004,37850.0,37240.0,38280.0
Slovakia,Talc,(t),43000.0,70100.0,91600.0,99900.0,114600.0
Slovakia,Lignite,(t),1506940.0,1474830.0,986270.0,1080562.0,870764.0
Slovakia,Nat. Gas,(Mio m3),90.0,80.0,70.0,71.0,58.0
Slovakia,Petroleum,(t),7522.0,6331.0,3790.0,6130.0,3680.0
Slovenia,Aluminium,(t),80511.0,68255.0,50185.0,37867.0,19211.0
Slovenia,Bentonite,(t),113.0,99.0,77.0,75.0,68.0
Slovenia,Salt,(t),2018.0,1437.0,805.0,1671.0,2342.0
Slovenia,Lignite,(t),3216735.0,3218696.0,3259309.0,2807476.0,2745022.0
Slovenia,Nat. Gas,(Mio m3),18.0,8.0,6.0,6.0,5.0
Slovenia,Petroleum,(t),769.0,490.0,385.0,296.0,127.0
Solomon Islands,Bauxite,(t),1646200.0,1234030.0,841890.0,0.0,0.0
Solomon Islands,Gold,(kg),0.0,0.0,0.0,0.0,121.0
Solomon Islands,Silver,(kg),0.0,0.0,0.0,0.0,25.0
South Africa,Iron,(t),48277430.0,47064410.0,36163000.0,47554200.0,41414300.0
South Africa,Chromium,(t),7524700.0,7384000.0,5479400.0,7605500.0,7905000.0
South Africa,Cobalt,(t),1007.0,1027.0,897.0,355.0,250.0
South Africa,Manganese,(t),5641200.0,6456400.0,6029368.0,7098396.0,7113500.0
South Africa,Nickel,(t),43236.0,43443.0,34908.0,31846.0,29500.0
South Africa,Titanium,(t),911000.0,1064000.0,950000.0,900000.0,1050000.0
South Africa,Vanadium,(t),7691.0,8062.0,8584.0,8799.0,8872.0
South Africa,Aluminium,(t),714000.0,717000.0,717000.0,714000.0,718000.0
South Africa,Copper,(t),46900.0,52501.0,29068.0,44958.0,49194.0
South Africa,Lead,(t),35118.0,42936.0,28048.0,31224.0,40000.0
South Africa,Zinc,(t),28129.0,125157.0,160816.0,193785.0,224400.0
South Africa,Gold,(kg),117144.0,105185.0,95786.0,105036.0,96400.0
South Africa,Palladium,(kg),80629.0,80684.0,66264.0,84336.0,78155.0
South Africa,Platinum,(kg),137053.0,132989.0,111993.0,141626.0,134750.0
South Africa,Rhodium,(kg),18608.0,19545.0,16972.0,20875.0,18865.0
South Africa,Silver,(kg),46467.0,55903.0,38118.0,37146.0,45700.0
South Africa,Bentonite,(t),173486.0,105084.0,85558.0,98606.0,103200.0
South Africa,Diam. (Gem),(ct),4594990.0,3373210.0,4160000.0,4494000.0,4213000.0
South Africa,Diam. (Ind),(ct),5316840.0,3807495.0,4318000.0,5224000.0,5447000.0
South Africa,Feldspar,(t),76803.0,76255.0,48427.0,67113.0,78800.0
South Africa,Fluorspar,(t),212000.0,252974.0,330000.0,400000.0,410000.0
South Africa,Gypsum,(t),321988.0,277102.0,205542.0,277376.0,265270.0
South Africa,Kaolin,(t),23724.0,27827.0,20639.0,29168.0,10000.0
South Africa,Magnesite,(t),9400.0,8100.0,8500.0,5000.0,8000.0
South Africa,Perlite,(t),1000.0,1000.0,1000.0,1000.0,1000.0
South Africa,Phosphates,(t),720400.0,639000.0,461000.0,767600.0,674800.0
South Africa,Salt,(t),478285.0,510012.0,538355.0,545942.0,531100.0
South Africa,Sulfur,(t),239297.0,919624.0,575491.0,61929.0,74540.0
South Africa,Talc,(t),102142.0,135430.0,92318.0,270944.0,449600.0
South Africa,Vermiculite,(t),141346.0,158013.0,118223.0,150104.0,183133.0
South Africa,Zircon,(t),341304.0,368336.0,311800.0,301000.0,310000.0
South Africa,Steam Coal,(t),251607600.0,254767800.0,246025000.0,225804400.0,227554000.0
South Africa,Coking Coal,(t),4508302.0,3722225.0,2057020.0,2840646.0,2351000.0
South Africa,Nat. Gas,(Mio m3),615.0,658.0,554.0,44.0,4.0
South Africa,Petroleum,(t),23770.0,29774.0,31974.0,15633.0,6540.0
South Africa,Uranium,(t),231.0,163.0,131.0,153.0,170.0
South Sudan,Petroleum,(t),7107700.0,8448490.0,8126230.0,7515700.0,6947860.0
Spain,Iron,(t),,,0.0,36580.0,0.0
Spain,Tantalum,(t),0.0,18.0,16.0,19.0,19.0
Spain,Tungsten,(t),856.0,414.0,238.0,642.0,396.0
Spain,Aluminium,(t),350000.0,230000.0,200000.0,190000.0,0.0
Spain,Copper,(t),187714.0,170556.0,182678.0,142381.0,124949.0
Spain,Lead,(t),9936.0,11390.0,11397.0,10880.0,9557.0
Spain,Tin,(t),81.0,101.0,115.0,255.0,315.0
Spain,Zinc,(t),106352.0,90980.0,90368.0,90480.0,82963.0
Spain,Gold,(kg),1991.0,1913.0,1609.0,1822.0,1369.0
Spain,Silver,(kg),88514.0,77501.0,92662.0,80848.0,58235.0
Spain,Bentonite,(t),178463.0,160477.0,205773.0,171572.0,186363.0
Spain,Diatomite,(t),61056.0,62741.0,59250.0,55982.0,87095.0
Spain,Feldspar,(t),616229.0,855139.0,911095.0,820749.0,716535.0
Spain,Fluorspar,(t),176188.0,145185.0,185958.0,187225.0,153415.0
Spain,Gypsum,(t),10593056.0,11279443.0,13376353.0,14629150.0,14380727.0
Spain,Kaolin,(t),474462.0,463617.0,274137.0,303743.0,277170.0
Spain,Magnesite,(t),738994.0,634580.0,626055.0,703834.0,676699.0
Spain,Potash,(t),603812.0,519644.0,351918.0,375779.0,429893.0
Spain,Salt,(t),4512243.0,4330514.0,3676039.0,4329090.0,3987690.0
Spain,Sulfur,(t),662000.0,663100.0,584300.0,687600.0,641800.0
Spain,Talc,(t),15500.0,13100.0,2920.0,651.0,0.0
Spain,Steam Coal,(t),645612.0,0.0,0.0,0.0,0.0
Spain,Lignite,(t),1727513.0,0.0,0.0,0.0,0.0
Spain,Nat. Gas,(Mio m3),90.0,135.0,47.0,38.0,38.0
Spain,Petroleum,(t),89476.0,40244.0,26819.0,5785.0,910.0
Sri Lanka,Titanium,(t),35670.0,25940.0,11150.0,28775.0,18025.0
Sri Lanka,Feldspar,(t),70000.0,65400.0,50000.0,60000.0,50000.0
Sri Lanka,Graphite,(t),3800.0,3100.0,2500.0,3388.0,3299.0
Sri Lanka,Kaolin,(t),20000.0,34100.0,30000.0,30000.0,30000.0
Sri Lanka,Phosphates,(t),16290.0,16600.0,18240.0,23880.0,12360.0
Sri Lanka,Salt,(t),68834.0,57291.0,60076.0,63254.0,111000.0
Sri Lanka,Zircon,(t),785.0,971.0,419.0,400.0,268.0
Sudan,Chromium,(t),12960.0,5950.0,4300.0,2700.0,1450.0
Sudan,Manganese,(t),4000.0,1000.0,0.0,0.0,0.0
Sudan,Gold,(kg),93600.0,57700.0,35700.0,49700.0,41800.0
Sudan,Silver,(kg),1000.0,1000.0,1000.0,1000.0,2000.0
Sudan,Feldspar,(t),36000.0,17000.0,25000.0,6400.0,10000.0
Sudan,Gypsum,(t),226000.0,193000.0,173000.0,136000.0,150000.0
Sudan,Kaolin,(t),11000.0,29000.0,19700.0,3700.0,20000.0
Sudan,Salt,(t),267000.0,263000.0,237000.0,121000.0,200000.0
Sudan,Talc,(t),4000.0,2000.0,0.0,4500.0,4500.0
Sudan,Petroleum,(t),3560000.0,3778300.0,2932600.0,2605000.0,2532000.0
Suriname,Gold,(kg),26006.0,24516.0,21214.0,18634.0,19541.0
Suriname,Petroleum,(t),818400.0,825200.0,818400.0,811600.0,837500.0
Sweden,Iron,(t),18405000.0,19367200.0,20112200.0,19964200.0,18799000.0
Sweden,Aluminium,(t),125000.0,120000.0,117000.0,124000.0,120000.0
Sweden,Copper,(t),106140.0,99332.0,100065.0,88108.0,88337.0
Sweden,Lead,(t),64751.0,68635.0,65402.0,65404.0,70339.0
Sweden,Selenium,(t),59.0,53.0,69.0,51.0,20.0
Sweden,Tellurium,(t),45.0,41.0,42.0,41.0,33.0
Sweden,Zinc,(t),237715.0,247657.0,234811.0,236416.0,233958.0
Sweden,Gold,(kg),7866.0,7972.0,8249.0,8805.0,8054.0
Sweden,Silver,(kg),443624.0,419926.0,400929.0,428585.0,422086.0
Sweden,Feldspar,(t),28000.0,25000.0,27537.0,28000.0,25000.0
Sweden,Sulfur,(t),416560.0,347990.0,339890.0,375370.0,375000.0
Switzerland,Gypsum,(t),330000.0,330000.0,320000.0,330000.0,330000.0
Switzerland,Salt,(t),530414.0,477325.0,324527.0,512700.0,422665.0
Syria,Gypsum,(t),66000.0,70000.0,70000.0,70000.0,100000.0
Syria,Phosphates,(t),95000.0,134000.0,580000.0,400000.0,400000.0
Syria,Salt,(t),12000.0,50000.0,70000.0,70000.0,112000.0
Syria,Nat. Gas,(Mio m3),3470.0,3330.0,2920.0,3110.0,2900.0
Syria,Petroleum,(t),1051030.0,1510590.0,1964180.0,4598420.0,4563840.0
Taiwan,Gold,(kg),4.0,6.0,3.0,1.0,1.0
Taiwan,Kaolin,(t),20.0,500.0,404.0,30.0,0.0
Taiwan,Salt,(t),78539.0,76255.0,77854.0,77297.0,78415.0
Taiwan,Sulfur,(t),169698.0,195358.0,167337.0,192228.0,162571.0
Taiwan,Talc,(t),17.0,6.0,0.0,43.0,0.0
Taiwan,Nat. Gas,(Mio m3),198.0,167.0,105.0,110.0,96.0
Taiwan,Petroleum,(t),4000.0,3300.0,1860.0,2110.0,1600.0
Tajikistan,Aluminium,(t),95800.0,100800.0,84000.0,61000.0,62000.0
Tajikistan,Antimony,(t),28890.0,29900.0,24070.0,24110.0,14500.0
Tajikistan,Copper,(t),8490.0,8500.0,978.0,4480.0,19240.0
Tajikistan,Lead,(t),47140.0,52720.0,33282.0,48058.0,47510.0
Tajikistan,Mercury,(t),120.0,91.0,178.0,311.0,326.0
Tajikistan,Zinc,(t),82330.0,78150.0,48416.0,70573.0,59055.0
Tajikistan,Gold,(kg),6432.0,8100.0,8764.0,9330.0,9225.0
Tajikistan,Silver,(kg),9500.0,11100.0,11350.0,11500.0,11000.0
Tajikistan,Fluorspar,(t),400.0,1000.0,10000.0,10000.0,2000.0
Tajikistan,Gypsum,(t),9639.0,14000.0,8183.0,10000.0,10000.0
Tajikistan,Salt,(t),36964.0,35324.0,26637.0,26169.0,37000.0
Tajikistan,Steam Coal,(t),1907055.0,2027790.0,2023000.0,2080000.0,2394000.0
Tajikistan,Nat. Gas,(Mio m3),1.0,1.0,1.0,1.0,1.0
Tajikistan,Petroleum,(t),23939.0,23293.0,24400.0,24635.0,24860.0
Tanzania,Iron,(t),0.0,0.0,14200.0,39100.0,25500.0
Tanzania,Bauxite,(t),7.0,0.0,25995.0,38142.0,40921.0
Tanzania,Copper,(t),1500.0,1500.0,1706.0,1521.0,3097.0
Tanzania,Tin,(t),6.0,18.0,35.0,158.0,404.0
Tanzania,Gold,(kg),39304.0,48408.0,55805.0,59638.0,56943.0
Tanzania,Silver,(kg),12041.0,12550.0,13187.0,9324.0,13602.0
Tanzania,Diam. (Gem),(ct),324105.0,354240.0,125110.0,53165.0,375715.0
Tanzania,Diam. (Ind),(ct),57195.0,62510.0,22080.0,9380.0,66300.0
Tanzania,Gypsum,(t),241260.0,256529.0,443926.0,598053.0,604408.0
Tanzania,Kaolin,(t),129383.0,15343.0,98454.0,100950.0,46973.0
Tanzania,Phosphates,(t),650.0,5050.0,6240.0,5390.0,5850.0
Tanzania,Salt,(t),36600.0,99510.0,83974.0,112995.0,181818.0
Tanzania,Steam Coal,(t),627652.0,712136.0,689959.0,976319.0,2511419.0
Tanzania,Nat. Gas,(Mio m3),1675.0,1807.0,1616.0,1838.0,2239.0
Thailand,Iron,(t),0.0,10950.0,70210.0,201450.0,117800.0
Thailand,Manganese,(t),1920.0,2305.0,670.0,0.0,320.0
Thailand,Titanium,(t),23.0,64.0,84.0,36.0,1.0
Thailand,Tungsten,(t),65.0,22.0,57.0,58.0,60.0
Thailand,Tin,(t),47.0,46.0,198.0,220.0,85.0
Thailand,Baryte,(t),67490.0,33644.0,22394.0,4988.0,6509.0
Thailand,Feldspar,(t),1117803.0,1251143.0,1105344.0,1346997.0,1953918.0
Thailand,Fluorspar,(t),16700.0,22247.0,9807.0,9766.0,59243.0
Thailand,Gypsum,(t),11197657.0,9787287.0,9279119.0,10402998.0,9847562.0
Thailand,Kaolin,(t),110437.0,92414.0,87320.0,124798.0,86076.0
Thailand,Perlite,(t),5600.0,15000.0,3500.0,3500.0,2500.0
Thailand,Salt,(t),1487364.0,1580390.0,1439877.0,1563970.0,1737090.0
Thailand,Talc,(t),58676.0,14564.0,38146.0,31950.0,30369.0
Thailand,Lignite,(t),14851950.0,14071710.0,13250574.0,14221573.0,13641283.0
Thailand,Nat. Gas,(Mio m3),36454.0,37450.0,33799.0,33117.0,27368.0
Thailand,Petroleum,(t),11361670.0,11362210.0,10077510.0,8820540.0,7134630.0
Togo,Gold,(kg),10000.0,8227.0,3565.0,3600.0,3600.0
Togo,Diam. (Ind),(ct),0.0,16.0,2.0,0.0,0.0
Togo,Phosphates,(t),370810.0,260320.0,488900.0,538860.0,570460.0
Trinidad and Tobago,Nat. Gas,(Mio m3),35005.0,35545.0,30230.0,25425.0,26735.0
Trinidad and Tobago,Petroleum,(t),4122240.0,3869080.0,3600510.0,3652900.0,3524510.0
Tunisia,Iron,(t),95000.0,100700.0,93400.0,143900.0,140000.0
Tunisia,Baryte,(t),10000.0,10000.0,10000.0,11100.0,10000.0
Tunisia,Gypsum,(t),984031.0,946892.0,890000.0,908130.0,900000.0
Tunisia,Phosphates,(t),812800.0,1124700.0,911800.0,1080700.0,1033300.0
Tunisia,Salt,(t),2116972.0,1966528.0,1666075.0,1889614.0,1900000.0
Tunisia,Nat. Gas,(Mio m3),1950.0,1780.0,1850.0,2240.0,2030.0
Tunisia,Petroleum,(t),2027230.0,1859060.0,1726250.0,2079000.0,1757000.0
Türkiye,Iron,(t),9546700.0,8828800.0,13087300.0,9791300.0,11928200.0
Türkiye,Chromium,(t),1146600.0,1528700.0,1087400.0,1227900.0,1460300.0
Türkiye,Cobalt,(t),259.0,115.0,250.0,2400.0,2100.0
Türkiye,Manganese,(t),29900.0,39900.0,35600.0,30300.0,36900.0
Türkiye,Molybdenum,(t),450.0,0.0,0.0,0.0,0.0
Türkiye,Nickel,(t),13560.0,4740.0,20200.0,11650.0,14540.0
Türkiye,Titanium,(t),6175.0,6130.0,6455.0,7080.0,6860.0
Türkiye,Aluminium,(t),73291.0,78100.0,79600.0,79200.0,80000.0
Türkiye,Antimony,(t),3570.0,3815.0,2570.0,4210.0,10640.0
Türkiye,Bauxite,(t),678138.0,2255480.0,2399680.0,2764873.0,2072968.0
Türkiye,Copper,(t),87000.0,73300.0,107000.0,108100.0,115000.0
Türkiye,Lead,(t),75990.0,71480.0,81520.0,93660.0,81650.0
Türkiye,Zinc,(t),184500.0,146800.0,136300.0,180500.0,184800.0
Türkiye,Gold,(kg),27100.0,39000.0,42100.0,39290.0,31020.0
Türkiye,Silver,(kg),202400.0,241590.0,98270.0,162670.0,143260.0
Türkiye,Baryte,(t),465138.0,413811.0,283161.0,256076.0,344322.0
Türkiye,Bentonite,(t),1331955.0,1533547.0,1658837.0,2020356.0,2018993.0
Türkiye,Boron,(t),2432000.0,2040000.0,1680000.0,2540000.0,2590000.0
Türkiye,Diatomite,(t),242789.0,220757.0,100327.0,207732.0,237267.0
Türkiye,Feldspar,(t),11474040.0,9447810.0,10050911.0,12936959.0,15781540.0
Türkiye,Fluorspar,(t),6200.0,14400.0,19896.0,10348.0,17252.0
Türkiye,Graphite,(t),16752.0,9990.0,15205.0,28336.0,27715.0
Türkiye,Gypsum,(t),10896476.0,7489129.0,9280864.0,10620061.0,10679212.0
Türkiye,Kaolin,(t),1515609.0,1283776.0,1224746.0,1748014.0,2289367.0
Türkiye,Magnesite,(t),1958847.0,1496081.0,1560818.0,1927280.0,1820068.0
Türkiye,Perlite,(t),1088983.0,1174486.0,1146341.0,1428695.0,1319432.0
Türkiye,Phosphates,(t),0.0,94600.0,261900.0,287100.0,289000.0
Türkiye,Salt,(t),6298705.0,6961015.0,7698018.0,7843502.0,9085711.0
